emilio mwai kibaki,"4.125017881393433,-9.273377963474818,-5.1353793995721,3.0453300646373203,0.9660382952008929,7.471258708408901,3.8037378106798445,-2.3629854917526245,1.0905301570892334,-13.647390961647034,1.7054530829191208,14.082502331052508,0.7231060607092721,1.754096371786935,-4.11779551420893,1.9771849938801356,-3.2304666382925853,1.8149241762501853,1.3490252494812012,4.113765009811947,10.850345390183586,4.465159961155483,-8.73709443637303,-4.45021653175354,4.75058514731271,12.913543156215123,4.380249908992222,-8.717728206089564,-2.4630570326532637,2.275414092200143,2.745786803109305,1.8433647836957658,5.745165041514805,0.3842054605484009,-1.7155708585466658,2.898529495511736,6.266361219542367,-6.63724274294717,4.395347918782916,0.4506622723170689,-0.09454837867191859,2.742166451045445,0.486467855317252,4.692599313599723,12.067331314086914,2.1110518659864153,-6.413838229009083,12.285125868661064,-14.630711010524205,-1.3330940731934138,-4.040692746639252,6.04621695620673,-0.2599661179951259,5.16695818730763,15.87912140573774,6.744403387819018,-2.92055116380964,4.57472174508231,3.243752181529999,-4.340703368186951,0.16175356081553868,6.98128206389291,2.590161349092211,3.2417347686631337,5.7171578747885565,-8.303151300975255,8.438174418040685,9.784946135112218,7.205424751554217,-1.8676423515592302,9.694432360785347,-6.155937150120735,-10.788814510617938,2.7400154726845876,6.545637266976493,-6.319146530968802,6.520000849451337,-16.35630198887416,7.222492166927883,9.288227830614362,1.6976762158530099,2.9100729056767056,13.907747949872698,3.3900972264153615,-2.1451467275619507,-10.430588858468193,-4.396279352051871,2.404168073620115,6.011921725102833,4.773589202335903,1.3449294822556632,-8.962505898305348,13.722807696887426,-1.6586088623319353,-2.6602990456989835,0.18722073201622283,3.111151933670044,-1.9124928074223655,-12.382081576756068,-1.5623425330434526"
gaston thorn,"-1.3124563949448722,1.8736363819667272,-0.15666682379586355,-4.566799998283386,-4.265061599867685,2.022957810333797,11.300687849521637,-0.6984762038503375,-7.737328750746591,-1.2854434826544352,1.2881862436022078,8.846277918134417,0.48836660385131836,5.860465696879795,5.748946573053088,4.031724640301296,2.3991613388061523,-4.5043462344578336,6.838609388896397,2.527897996561868,12.20305345739637,5.412209340504238,2.1059590790952956,-13.105816296168737,0.8180300167628697,7.5063588959830145,-8.540826031139918,-5.782629319599697,-7.981482642037528,5.189959389822824,-2.9126010622297014,-8.500665971211024,2.491050754274641,10.60088038444519,-5.707830918686731,-4.427701302937099,12.623601147106715,2.437644817999431,4.397476447480066,-5.399194257599967,2.3172809098448073,0.34180894919804167,-0.0812335695539202,-6.3516242163521905,-0.26517472096851896,0.638320096901485,-5.333653211593628,2.4026886905942644,-11.000313388449806,4.8330225603921075,-2.8978299413408553,0.9515067509242466,1.0193067235606057,3.387473847184862,19.89796277454921,2.170831492968968,-4.63561657496861,0.7197679025786263,3.9038068540394306,-3.359956051622118,4.445360677582877,5.101254224777222,-3.054244556597301,-0.9944086841174534,7.009238711425236,-9.880693776266915,-0.7466563497270856,-7.246232662882123,-2.4236830302647183,2.945934159415109,8.492834159306117,3.251719898411206,-10.595749820981707,2.9614448079041074,11.854436976569039,-9.60794120175498,13.661011457443237,0.8404095002583095,8.804794554199491,4.969928622245789,2.297806739807129,-0.15435154097420828,4.775680933679853,1.836955460054534,-6.741456874779293,0.3924914598464966,1.4194277503660746,-5.016258580344064,0.6816310712269374,2.5392883930887495,8.492984107562474,-4.045398702578885,12.046828542436872,-0.6823642594473702,1.9686954745224543,-0.9052323188100543,-3.665703092302595,-4.3475390289511,-0.8061418873923165,10.937575510569982"
seamus mallon,"-0.8515268022363837,-0.40720962394367566,2.1859794584187595,5.442659020423889,1.3421605121005664,6.253366882150823,2.688773470168764,2.539941955696453,-0.9500413868914951,-8.076472568241032,2.5073676109313965,12.976241978732022,-0.20286817171356894,7.839700091968883,-3.732389222491871,3.168064832687378,5.677820039743727,3.9819889935580166,5.798610335046595,1.7306135147809982,9.5689091574062,3.62097628550096,-1.2791990908709439,-10.343577972867273,5.979872486808083,9.454829221422022,-6.620364308357239,-7.763063647530296,-0.6796156032518907,-3.130953798239881,4.1366660594940186,-4.098238888111982,-1.4081370017745278,8.14803741194985,0.10867921601642262,-5.08693114194003,11.397645543922078,3.8466148647395046,4.129966551607305,1.37673527544195,0.19347889450463382,0.3325237306681546,-4.816219928589734,-5.431602735411037,5.593310264023867,-1.4966627251018176,-6.6524335958740926,-1.5278395939279685,-9.720855734565042,3.950726552443071,-4.916782650080594,1.6757999821142717,-3.3283731287175957,1.7253363132476807,21.967621023004707,-5.483007127588445,-3.4238706718791616,-2.1140094074335964,4.1451210162856365,-9.530980890447443,-1.9872447143901477,10.784811941060154,-2.8037964647466485,2.732270435853438,3.504356481812217,-8.84862260384993,0.8155821588906375,5.249880508943037,6.13482450355183,9.45837816325101,8.832469978115775,-4.974371866746382,-5.988536357879639,-1.4166281006552957,9.743516342206435,-5.250748721036044,7.096490475264463,-5.552561478181318,8.283366376703436,3.9590358056805353,-2.5659980232065376,3.2657699693333018,-3.229406560009176,2.109679330479015,-5.110416260632602,-10.047756433486938,-2.4696789383888245,-1.4749909314242275,0.585025817155838,-0.013990131291476164,7.436300971291282,-9.233586116270585,15.400834614580328,1.530317490751093,5.71115692095323,-4.264023520729759,6.348828033967451,-1.2701370065862483,-2.659328493204984,-1.6965474811467258"
ingvar carlsson,"5.940175533294678,-4.505928158760071,-4.631857842206955,-6.569307923316956,-1.8353421688079834,2.8209280967712402,-5.440292716026306,4.9591465294361115,4.337770164012909,-0.5865559577941895,2.4134245216846466,6.616367697715759,5.205890536308289,2.7741193771362305,-1.8235675692558289,5.210926055908203,13.970115184783936,-6.350735545158386,6.616062045097351,2.254098415374756,5.861316531896591,-4.848252296447754,-8.831262111663818,7.257414221763611,1.1628789901733398,1.4376537799835205,-5.921780109405518,-11.672616720199585,4.132247686386108,-0.18062999844551086,2.73028826713562,3.7001149654388428,6.107659459114075,7.995892763137817,5.347794413566589,-3.3370068073272705,17.751648426055908,-5.308049201965332,8.022945404052734,0.3852015733718872,5.767392873764038,5.488607406616211,-4.956018924713135,0.32572221755981445,4.01323139667511,-2.320197820663452,-6.834932804107666,3.875969648361206,-7.836371123790741,8.239948987960815,-13.167186737060547,2.667752265930176,-2.546048879623413,15.15386962890625,32.281904220581055,10.488807916641235,-1.0661842823028564,-0.0984254851937294,3.981364820152521,-12.077415585517883,-6.055234432220459,8.349963665008545,-3.8766926527023315,-9.760003089904785,4.0546475648880005,-2.147005558013916,0.02382349967956543,4.210805743932724,3.6220173835754395,3.345003843307495,10.121899127960205,2.3179248571395874,-0.25203466415405273,2.4482259154319763,6.7627387046813965,-3.488680362701416,2.8029004633426666,-8.563759088516235,19.186120986938477,0.928745448589325,2.5056674480438232,1.5517240762710571,7.295605197548866,-0.3013649880886078,-16.146206855773926,-8.899088740348816,1.8743970394134521,1.3985280990600586,8.14277720451355,-2.8501468896865845,10.989615440368652,-2.715585708618164,7.10205078125,2.2492672502994537,-2.0748023986816406,3.040183663368225,9.073418617248535,-7.487957954406738,-12.260693073272705,1.7758049368858337"
richard m. nixon,"4.777951861993015,-3.886613995971368,-0.6503477233665274,2.1528439704145637,0.5676768798072883,3.7597004731411308,3.0596052689625206,1.733092441029257,-1.9072424499340337,-5.748934729248107,5.911216788574588,7.577741825497515,3.9433365996136405,1.5232725210478908,1.7089042227371312,1.9534979784812072,4.272819730044484,1.7266703511251034,4.69147562929284,1.2697880348454205,8.160163689458328,4.834070984229482,-1.86824446427245,-7.711871964640344,0.8819319420969851,7.715471543291275,-0.3087653627940755,-3.126893365898614,-1.97276687526928,-2.6542134566960645,3.831829350430527,-0.8569583294587099,3.0679383852856335,1.9592408011365923,0.16735460196244273,0.9224080012360816,10.252946450971335,-1.6092962056545794,4.191917799108905,1.390900769743318,-1.4779998243069477,2.2332369902660307,-5.244034651470342,-3.2514057021579155,6.5594623402448935,-0.8772963348450028,-4.473623070102051,3.843713323384684,-5.692988668682335,-1.2524492434411347,-4.415425952874589,1.0620045590636542,1.7026953470069084,0.20850333085672246,16.511467013525948,-1.7246568894250502,-0.8478651858991284,2.0120388469535957,5.641086648193767,-4.631507733271723,-2.3699463377248864,7.8491128867166005,1.7395044995261897,-1.2847965041407756,5.112223747968049,-5.9677627083736,0.9915221218774609,2.2073888005029936,1.9966078030829915,1.534479064201351,6.526907114660461,-2.3845092164245334,-6.076036959341605,0.6364921942304114,6.650311238366923,-5.650537547706771,5.762623137705099,-7.831857314815731,5.973482421958904,6.4005639349703385,0.6471989105055801,3.304468981088619,6.1162825214265615,1.7895028595354774,-5.431961845820971,-10.570342725518046,-0.5025222361159267,-0.8848880065071265,0.6704902446290536,1.4338701779533143,4.170674994344459,-9.60904067975851,11.556010809863249,0.3990961848925665,-0.2410831639913918,-0.9452048962158587,1.307497021355789,-1.1007636562704468,-1.496239501035971,-3.66599647731384"
joseph lieberman,"5.30297048944087,-2.5372353400265384,0.9238050744430093,0.7840632820917555,-1.7025853989353357,3.1159082556312736,2.855029639133737,0.04207397307738785,-3.33603441746028,-6.234913833500925,4.804583479211597,9.708838167392518,2.5565258107525257,2.5429096220076577,0.22818958045037324,3.286033070407623,3.8094402302272066,0.0879002991786673,4.5141681467206025,1.0020874255329124,6.817150896492083,4.58490987306784,0.041265035648483876,-8.359867665454868,0.40069312263618817,3.685273983015502,-0.6502667996755316,-6.017288424136225,-2.360982338751643,-2.722960063864377,3.700940614550813,-0.004657172713397949,3.322362638455777,1.626562848933472,0.4575895978645845,-0.19642032405807952,10.56483403365474,-2.167698579509396,4.181102792832477,-1.9449730024111171,-0.44952232224389543,0.28223980569149837,-4.238002490406194,-4.60105781934478,6.91936073344478,0.32211236889697303,-5.627373663354511,2.2800602096417717,-2.6029948305246258,-0.43156932620716487,-6.866518067426918,0.8735038085171014,2.633668271593811,-1.0575462379300398,16.45708597198991,-0.11350667895364368,-5.248073821902768,0.8425056497173861,4.709088384674108,-3.807502460073341,-0.08238216070843137,7.46097874001038,0.4739429746900708,0.9054135095851481,4.982329740504588,-7.51801777163074,1.6393010564271575,4.0088295542504175,3.5345103624931054,-0.14489696735192922,4.545234458013014,-0.479142332865187,-7.044600915317693,2.6139383622375894,7.3614739762726895,-5.954025106427591,7.9273310721166865,-4.737847904590043,6.694115005987735,6.998841904165331,2.6160229454355792,3.750791984648744,5.824960190033124,1.610651971264319,-4.454616212155208,-11.831272494201817,0.019900071719461235,-2.123884583307692,0.7946946508874578,1.3495082918031156,6.665279221682509,-8.657161741586757,13.147249845187526,0.5010951686003977,1.7175573827929733,0.20179859671957237,1.1720274583367276,-1.5586122034256122,-3.043697579094201,-0.5797923617988578"
pierre elliott trudeau,"-1.2678401991724968,-3.359139323234558,9.235622644424438,0.4024367928504944,14.471940875053406,-5.215050220489502,-0.7027931809425354,-6.617695331573486,-13.06723165512085,-10.656402468681335,9.095978915691376,6.407854080200195,11.883456379175186,-1.472827434539795,1.9131054878234863,4.97527289390564,-2.5999403297901154,9.366729855537415,14.457048892974854,-1.4570401906967163,3.408418893814087,-1.80758535861969,-3.0802414417266846,-1.0593609809875488,2.9637451171875,14.23703122138977,8.10044527053833,11.459024727344513,-8.42023229598999,1.501814216375351,-2.661562815308571,-14.776339054107666,-12.22041368484497,2.719172477722168,-8.518431663513184,-6.195554971694946,7.476539313793182,10.950796008110046,-5.236446380615234,4.185729503631592,-1.9024281054735184,-2.4548402428627014,-21.92218780517578,-10.45547866821289,-2.6810774207115173,-0.6059846878051758,-14.586547374725342,10.567501544952393,-13.908431053161621,0.4841454029083252,-11.909775495529175,-9.602180361747742,-1.7299168109893799,-3.3960253596305847,11.801786124706268,-0.09453177452087402,-4.534323811531067,-6.086876153945923,-2.9354525804519653,-9.774954795837402,-4.259884834289551,-1.0650229454040527,-6.1296990513801575,-12.131370306015015,6.44123649597168,3.679124593734741,-3.271996021270752,7.106557309627533,15.423601627349854,2.0817275047302246,-1.043257713317871,7.82015198469162,-11.793012619018555,-10.12580919265747,15.482144832611084,-4.793892860412598,-4.209900617599487,-8.871229410171509,12.916656970977783,-5.852898597717285,6.489820241928101,-2.015359878540039,14.398838758468628,8.506155967712402,-15.350438117980957,-14.310927391052246,2.073115348815918,11.86463975906372,5.825014591217041,2.246758311986923,-4.140883088111877,-19.930447101593018,7.120491862297058,1.0119743347167969,4.841379106044769,-7.338320970535278,2.2763830423355103,2.8111809492111206,-13.305808067321777,-8.180075645446777"
hanna gray,"1.0291564464569092,-1.400315672159195,1.7181835174560547,10.324591636657715,8.496214866638184,10.718953132629395,-3.966665744781494,-6.78902280330658,0.41721487045288086,-3.877506673336029,2.3872995376586914,9.522710502147675,5.405061960220337,13.246816158294678,-5.250858843326569,4.023295104503632,2.148470878601074,3.8854180723428726,2.4703493118286133,-1.9539061784744263,7.440614938735962,10.414353013038635,-13.492794036865234,-12.08739948272705,7.588884353637695,7.587052822113037,-7.822068452835083,-6.683728039264679,-3.969426393508911,-3.9557352662086487,5.237531900405884,-2.3453292846679688,-1.3699543476104736,2.331736743450165,4.193368077278137,2.710679531097412,14.371885299682617,-3.813300848007202,-1.194375991821289,0.8824586868286133,-16.696855545043945,-0.8652042746543884,-13.38238537311554,-7.989707827568054,2.5828554034233093,-0.8104863166809082,-0.26716604828834534,9.214774370193481,-14.654032766819,-12.358181983232498,0.40233883261680603,-7.265694260597229,-1.98751300573349,-1.2786712646484375,17.14215612411499,5.7423471212387085,-9.836713075637817,2.6403144001960754,7.38717257976532,-2.8806405663490295,-1.213233470916748,13.106493473052979,4.6102055311203,3.325096368789673,2.7943761348724365,-3.138648360967636,11.586543321609497,-6.6850690841674805,1.3687141835689545,9.322547674179077,3.4051016867160797,-5.240458250045776,-2.8765335083007812,1.5909888744354248,18.434326648712158,-10.622472107410431,10.84360146522522,-4.406452536582947,3.4570170640945435,4.510058641433716,-0.7477654218673706,3.413312256336212,-6.614201366901398,-8.008211135864258,-5.767007350921631,-6.331700086593628,-0.9562307596206665,-7.045580863952637,-4.697185933589935,7.412960886955261,-5.847011566162109,-9.528855323791504,5.121961832046509,5.155298233032227,10.845628023147583,-8.066699266433716,15.319031238555908,2.26289165019989,5.402238368988037,-4.160488128662109"
lamar alexander,"3.712221627052014,-4.705245128044715,-3.9262143190090475,4.193005075821509,0.36243675018732363,1.0465781952326114,-0.45844884560658383,1.3237789502510657,-8.684963923234205,-4.8323621933276835,3.213751490299518,6.803423464298248,7.957852418606098,1.582812868631803,5.1329182019600506,-0.7145846073444073,1.6685004154076943,-0.30183178129104465,3.789490736447848,1.6049990837390606,7.499817115756182,4.715978553661933,-1.920448200060771,-5.9855064520469075,2.5653492624943075,4.415320344269276,3.217557769555312,0.14542929255045378,0.11436878717862643,3.4929025631684523,8.395107966202955,-2.5261528125176063,4.697284721411192,3.4513877584384036,-1.4658523843838618,3.5573842181609225,8.902832343028141,-3.6738814298923197,2.5179904332527747,-0.16395222223722017,-1.9110664243881519,1.613882497526132,-6.035512850834773,-2.891714517886822,4.936500425522144,-0.9535556871157426,-0.8967129404728229,6.6278127775742455,-5.218911913725046,-0.2852614384431105,-1.5629433072530305,-3.164853363082959,-1.6811532183335378,0.14429586208783662,13.120309946628717,0.32748101537044233,2.3719600530771108,1.6122209842388446,4.242783098839796,-1.7682902193986452,-7.464454559179453,7.013998801891621,1.0824270672523058,-3.351897716522217,4.450179583178117,0.19067507409132445,-0.898788985151511,1.476805879519536,3.284303298363319,-0.005686443585615892,7.47474452165457,-1.3452858558067908,-4.5128385837261495,-4.992926372931554,5.2124647589830255,-2.626016474687136,-1.0128317062671368,-9.603780673100399,2.189749016211583,6.678002320803129,0.01289833509005033,-2.311360959823315,6.404335418572793,5.678129193874506,-5.905299241726215,-7.858555958821223,3.7406701766527615,-1.2247158013857329,3.1949936208816676,0.45270785918602574,2.622427500784397,-7.575343205378606,10.846120595932007,0.4325809387060312,-3.444026080461649,-1.8410223860007067,-5.387150347232819,-3.4494193448470187,-1.9691594059650714,-5.58214099590595"
bob graham,"3.9217627101710866,-2.970308152160474,3.4810806013466347,1.8001997048656146,-1.27750492308821,5.059582786279774,2.0174000625099455,2.351551738523302,-2.974242281966976,-4.991619102302051,3.084624098170371,8.105032899106542,1.4360351433888787,3.9285468895520483,0.01797010749578476,1.7316117276038443,2.624811028086004,1.416148808917829,2.9092849443356195,-1.1805526608867305,4.771966656049092,2.4491187186823007,0.05521974286862782,-5.834341456758834,1.5710326554697185,4.240438860441957,-2.1682325430835285,-4.8775784476172355,-2.900379241222427,-4.730364743797552,6.875892145647889,-3.9636282516377315,1.3114442039458525,3.887333239295653,1.0048192352766083,-0.6400137327256656,9.308506164877187,-5.069976720071974,3.4569441692105363,-0.4591511530535562,-1.4278260786973296,-1.320916372440046,-2.923081969221433,-5.799811775352628,4.971611737495377,-0.38287098421936944,-6.480427336834726,3.215884299194884,-5.447227903420017,0.9855929258323851,-2.7029462421224233,2.993297226549614,-2.3597964296738305,2.2589989998156117,13.789399862289429,-1.471266338690406,-3.8719470866379284,2.694044167619376,5.9015021441238265,-5.881843025663069,-3.526517105954034,8.115796796800126,2.2792698590173606,-0.3146528672604334,6.800382845103741,-5.115131142593565,1.0583085254544304,2.0623544274962375,1.2880174269278843,0.14044620380515144,3.543859900463195,0.827003155081045,-5.107708767588649,0.18194137105629557,6.895015835584629,-4.362363442069008,7.747798528699648,-5.108939827907653,4.474046286284214,5.043564962844054,3.0114930510254845,4.489558352024427,4.667450299153903,1.4465660743770146,-4.986580024162929,-10.31150782888844,-1.2871796644869304,1.451087171034444,2.2319260406352224,0.8528400719653637,6.849574497856555,-6.781851362703102,11.391055374273233,2.7695937121198293,0.6384663926880985,-0.7410131018786204,1.6801819982273238,-1.5155589576101018,-0.9487606934493497,-2.366380846216565"
manmohan singh,"7.73000247001648,-2.5930230629444124,0.6990262794494629,3.824908208847046,0.9062461990118027,4.614825141429901,-0.07200868308544159,1.4889543640613556,-5.239241466522217,-7.387185142040253,2.3542974376678467,11.270759456157684,2.8785943365097046,4.517376405000687,-1.4122397375106812,-2.8823632764816285,-0.4011324191093445,1.6480687165260315,1.2976976096630097,2.9457891726493837,7.1694180774688725,2.654273362159729,-0.37030508399009704,-8.210768041610718,2.740640881061554,5.5111280536651615,3.073682860136032,-3.9776709699630737,2.219556624293327,-0.13106657564640045,8.038578196763993,-1.9486630448698998,2.85967303276062,2.8339969992637633,1.6343118619918824,1.9845207738876343,9.078883090019225,-0.8914366096258164,6.022544884681702,0.6265869760513305,-2.2741921240091325,-1.9486422371864318,-6.322508473098278,-3.1329270005226135,6.953139010369778,0.06835593461990357,-4.3123442077636716,4.253632093071937,-8.107342376708985,0.7353458559513092,-4.674356145560742,-2.2277285724878313,0.03803311586380005,1.0401734042167663,16.319933385848998,2.2907829236984254,-5.076273250579834,-0.01348035454750061,3.77901602268219,-6.087130885124207,-1.1265890860557557,5.083905836939811,-3.687951303720474,0.3826644039154053,2.1857669770717623,-5.728681752681732,1.6772933131456376,4.276701292991638,4.659904977083206,3.6295838212966918,3.055016851425171,-0.9109095838665963,-6.199795800447464,-2.713782599568367,6.189104605913162,-2.3483117532730104,5.739148806929588,-9.263988937735558,11.639341630935668,2.1912253403663637,1.4656363344192505,2.8628218334913256,0.6287357234954833,5.929695388376713,-4.47211517482996,-6.662669010162354,-0.4542102384567261,5.9455535364151,0.16432641625404357,2.4326498126983642,0.19283470392227173,-7.530741454362869,10.708665251731873,1.4014493799209595,0.6630851531028747,0.9700317996740341,2.258501467704773,2.612918155193329,-2.4572684854269027,2.5363000416755677"
bryce n. harlow,"2.165576002814553,-3.361183686689897,-3.368524052880027,2.2760354713960127,-3.391172755848278,4.5654683980074795,-0.8053540966727517,4.534141703085466,1.62471704185009,-6.66725172915242,6.5225371664220635,9.121216795661233,4.149342114275152,0.2690294655886563,-1.3957685936581006,3.839795849540017,5.488801419734955,-0.6076081882823597,3.7626627588813957,3.173629641532898,9.140462005680257,9.790113866329193,-2.5964370424097236,-7.729356757619164,4.694233254952864,4.604733900590376,4.053712411360308,-0.15095395120707425,2.488877870819785,-0.25190717523748224,0.236082678491419,3.6050801656462927,5.335840366103432,2.361555814743042,-2.5222875746813687,2.1716499545357446,11.325707056305625,-0.4265872985124588,6.009674532846971,0.2435992414301092,-3.376413607461886,-0.7630030675367876,-0.8065854913809083,1.569041674787348,8.877360918305136,-2.2086440324783325,0.08195635405453769,1.2254628213969143,-0.7388252561742609,-3.3354907144199717,-6.242469392039559,-2.274678734215823,1.9007852510972456,-1.0918201858347112,11.746825911782004,-1.10817029801282,0.7324459552764893,0.5027217106385664,5.417516621676358,-2.0152924169193613,-1.1042454960671337,7.975018522956154,0.36279101398858155,2.0412030653520064,4.486533300443129,-4.838488687168468,-1.106873718175021,3.7828946601260793,0.5825824954292991,2.4557585431770845,3.20624980059537,-3.296590507030487,-2.594602024013346,-1.7712162949822166,3.5750121474266052,-5.902302319353277,4.566856541416862,-1.2511420249938965,6.881051074374806,2.32708740234375,-4.890880015763369,0.3717660903930664,2.003221197561784,1.2632266269488768,0.5428461351177909,-3.8288928378712046,1.296246511015025,0.2975363243709911,-2.117247798226096,5.061911528760737,0.9207331484014337,-6.265238550576297,7.976048025217923,-0.2696146463805979,-3.636775786226446,0.5506750995462592,2.429941963065754,4.406224040145224,5.131015831773931,-5.4743676077235826"
vicente fox,"8.37173772851626,-5.011909009267886,-2.4265822743376098,4.907102982203166,3.194080467025439,6.560045865674813,-1.141648119315505,-0.35562971234321594,-1.1105051537354786,-3.1791920432200036,5.321687720716,10.290478726228079,7.568117727835973,8.81298849141846,2.429703839123249,3.1759649769713483,4.757205170889695,0.30757012218236923,6.3192079563935595,3.7112749814987183,11.868035912513733,6.480793724767864,-2.5152436469992003,-11.38945018996795,2.1501448430741825,7.5903612015148,2.5023193061351776,-4.715729969243209,-0.8185215890407562,-4.560074811801314,3.705421360830466,-2.6843889579176903,3.428328100591898,2.2413564578940472,1.6051579567914207,1.237759490807851,14.185154502590498,-0.9778436993559202,1.1645581424236298,-2.1596668320707977,-1.7551259820659955,-4.190551906824112,-8.881126698106527,-7.453246350089709,7.241407436629136,2.000753047565619,-8.660593452552954,5.702205297847589,-6.589939475059509,-0.2907225005328655,-7.069159974654515,1.7977396240457892,1.2787229021390278,2.087012459834417,18.529342472553253,4.642621546983719,-4.390255763505896,2.6117400440076985,4.27655749519666,-3.3282032000521817,1.2489583765467007,10.022399887442589,2.686999572751423,0.2239440530538559,5.587032873493929,-6.649126489957173,-1.0072395118574302,-5.23974313090245,2.022135326017936,6.888842039431135,6.504913990696271,-1.5043110307306051,-4.146702539175749,2.177077107131481,7.93142672503988,-5.663948689897855,6.483822924395402,-5.046163263420264,9.302306378881136,8.281072954336802,-1.424009695649147,3.7857120241969824,3.6527761419614158,5.331712418546279,-5.15049713353316,-10.684161896506945,-1.680308165649573,2.3160864238937697,-1.0001751730839412,-1.2049743396540482,5.947715903942783,-8.639890679468712,12.380092112968365,2.4923252016305923,2.6117860774199166,-5.6495803991953535,4.452658943831921,-1.7348858037342627,-2.5559741407632828,-1.8232777751982212"
john d. podesta,"2.7125079557299614,-4.00883499532938,-0.036496907472610474,-2.086816370487213,1.69445014372468,-1.6134632676839828,1.5478762984275818,3.447532255202532,-3.1844376921653748,-0.08227325975894928,1.2595101557672024,0.8234862685203552,5.342552289366722,-3.5322291404008865,-2.007220506668091,6.231090486049652,9.305000513792038,0.6142306625843048,9.650508850812912,6.67373251914978,7.660341262817383,4.305955678224564,-0.9449386298656464,-10.406546831130981,4.872421912848949,8.716226398944855,-1.9895266443490982,-1.7918732166290283,-7.6854007840156555,2.443104535341263,0.8778320848941803,-0.0646297037601471,2.544423609972,8.063564449548721,-4.041213825345039,-0.398886114358902,9.780333325266838,-0.09486892819404602,2.440398782491684,-6.43240911513567,0.42407770454883575,1.385109482333064,-2.116620734333992,-3.3046665228903294,3.426939155906439,-0.8784285597503185,-5.00796514749527,2.879316821694374,-8.109561830759048,1.4977821111679077,-1.6968950554728508,-1.4550407659262419,4.428128629922867,-2.8895221650600433,17.05706826597452,0.7873165011405945,-3.080084778368473,-3.8588184490799904,7.97957044839859,-9.347258437424898,2.0254468619823456,6.225141704082489,5.591502353549004,5.622075840830803,2.7069511115550995,-4.029708201996982,-2.978376016020775,4.389895170927048,-3.8745709359645844,4.342061877250671,4.922353729605675,-0.575510211288929,2.739474829286337,2.6560418903827667,5.035183131694794,-14.737872838973999,4.982217121869326,-5.586271308362484,1.527730654925108,3.771297545172274,-3.2566358149051666,4.684007748961449,3.509303815662861,-5.83329139649868,-7.612206935882568,-5.598502911627293,5.509177453815937,8.284825325012207,-1.2832036018371582,-2.9495582319796085,0.23589563369750977,-4.388570934534073,5.682228159159422,-2.4217250496149063,1.4784689508378506,-0.9702699035406113,6.005533367395401,5.312336891889572,-5.460019960999489,-5.746869623661041"
leon panetta,"0.538197135925293,-9.008747243881226,-5.669223022460938,0.81945641040802,-5.391812062263488,-3.9930771589279175,-3.5386605501174926,3.598222351074219,-7.231432795524597,0.04171600341796875,2.291925144195557,9.566421246528625,-3.883572483062744,2.964448833465576,1.8150659322738647,5.535369539260865,7.14782931804657,-9.143285965919494,8.098725891113281,1.4733253002166748,4.19191541671753,6.671190476417541,-0.30468586683273313,-7.885632729530334,-1.1599092587828637,4.207146763801575,-3.1370686054229737,-0.7679771423339844,-2.512298345565796,7.912440374493599,5.170460557937622,-5.084689557552338,-3.2702887535095213,11.137031722068787,-0.8125619888305664,2.3997849464416503,17.81373176574707,2.4302694320678713,8.859369277954102,-2.7380498170852663,2.920239210128784,1.7625619888305664,-7.977390909194947,-11.051457405090332,4.5428674697875975,-3.6021928787231445,-1.6458631992340087,2.8452363431453707,2.149169683456421,-1.2071152210235596,-9.594413614273071,-3.206720492243767,8.824586486816406,0.19241006374359132,13.775581693649292,-7.723437863588333,-3.321886718273163,5.892692148685455,9.852368640899659,-6.1108893871307375,-4.4140115737915036,9.092155981063843,1.3188355445861817,2.0699039459228517,3.2849389553070067,-2.1669824361801147,-1.7468848302960396,-2.6830819845199585,-7.015117621421814,1.1347945213317872,3.1665545463562013,-5.939302468299866,-0.3852123975753784,-0.8447940468788147,7.325541973114014,-5.961792373657227,2.446747672557831,1.1645302057266236,6.595650339126587,-1.7783063411712647,0.7135316252708435,10.245397090911865,-5.880441272258759,-6.695059299468994,-0.21988815069198608,-4.651726770401001,8.878747701644897,-4.2525928795337675,-0.31660441160202024,-5.493322277069092,2.938906031847,-4.3373554110527035,9.959952330589294,3.1528916120529176,-0.4019028663635254,2.4035492897033692,6.588158965110779,3.719356822967529,0.24617919921875,-9.109260654449463"
