sumner redstone,"11.569645702838898,-10.4966696575284,5.409633507952094,5.541292153298855,2.2521545588970184,4.45798247680068,5.693579614162445,-0.14958962053060532,-3.247248075902462,-5.238615050911903,6.686214178800583,14.212692081928253,5.77634721621871,3.5443631410598755,-2.6953330487012863,1.2637032717466354,3.984874799847603,4.063997966237366,12.378169190138578,-3.76593566685915,12.431007469072938,7.112907946109772,-0.19064968824386597,-9.482475340366364,-2.279956601560116,3.8253689408302307,2.8395294547080994,-9.799472525715828,10.349085837602615,-5.782086908817291,9.481277525424957,-2.738679103553295,2.718377709388733,5.680134683847427,5.573794603347778,1.6450430005788803,17.596305191516876,-0.6549623012542725,6.935851350426674,2.0783899426460266,-0.9690524935722351,3.570116713643074,-3.646038368344307,-7.3316391706466675,2.6092334389686584,-3.7596265440806746,0.04629875719547272,6.927184283733368,-11.742881836369634,1.1044308058917522,-6.167510390281677,6.385448954999447,-4.5694063901901245,3.245441436767578,14.235222406685352,-0.6456058323383331,-0.5536018908023834,3.020591329783201,9.758572593331337,-0.7950870022177696,0.6479189209640026,13.109055072069168,-4.96252616494894,-3.064523641951382,13.759234249591827,-9.743445847183466,3.6635172460228205,5.435571581125259,-5.606254130601883,-0.059703052043914795,7.140967071056366,-3.603430688381195,-6.79299584031105,-1.4003499746322632,8.308739513158798,-3.6941477060317993,16.686283754184842,-8.721145927906036,5.90355121716857,4.489265091717243,-3.3642516992986202,-2.108208119869232,11.954324007034302,6.08820291236043,-3.3231100738048553,-9.59746428579092,-1.0285237282514572,-5.420935098081827,-6.07412052154541,1.15329809486866,7.687409222126007,-12.540929704904556,20.21820718050003,-2.2393833994865417,5.414540812373161,-0.7812848165631294,4.764624625444412,-9.845928836613894,-0.44695377349853516,-1.5441792383790016"
massimo d'alema,"-2.580825347649424,-4.071774332146895,3.4110415264179834,6.69735354498813,1.6714029147436744,5.546866355365829,2.0341920805604836,0.11752524030836005,-1.2891453488876945,-5.106677528274687,6.114519335721669,7.868096332801016,7.897228270769119,7.915501858058729,7.160236513144092,-0.12821457535028458,4.190565163367673,1.998666763305664,6.490719076834227,-0.4103575333168632,9.65618140760221,7.379708980259142,-4.219912014509502,-5.828699720533271,-1.0627617349750118,12.746522112896567,-0.025596339451639277,-5.090935609842601,-1.954801785318475,-1.9599170026026274,2.180043317769703,-2.1023491119083606,-2.6344711078624976,5.041543891555385,1.5488157586047524,-2.442904310791116,9.150197116952194,-2.457830374962405,2.4040570619859194,0.6079288830882624,-5.789146464121969,-1.2274386223993803,-4.925144666119626,-5.132174346007798,7.203128224924991,0.25715953974347366,-0.5359098158384624,5.0130971262329505,-9.96946131241949,-2.2040081149653385,-4.151235894152992,2.0618503972103723,-1.9945026259673269,1.6664533834708364,20.068498937707197,5.897763120500665,0.5841075370186254,1.8121575375920849,6.018972754478455,-4.135115065072712,-3.17404626466726,9.43214750289917,5.635023691152272,1.2451312196882147,12.03936975880673,-11.096064805984497,-1.0251990368491726,-1.7406557421935231,-2.0579450173597587,4.604100057169011,7.296952509566357,0.34820698280083506,-7.687440470645302,-0.4986440802091046,5.21663341710442,-3.9308702302606484,9.930866068915316,-5.241411099308415,9.405623332450265,2.180294516643411,-0.3406891611061598,-0.6299157299493489,1.1443973826734644,1.6227955347613285,-7.855598863018186,-3.0499182751304224,-1.1839592217614776,-4.348369883471413,-0.1653468420631007,-1.6821321468604238,1.3030556220757334,-6.883744857813182,12.957238322810122,-1.613353757481826,-3.2329949297403036,-3.7680016630574276,3.1590994416098845,-4.082078979203575,1.768190766635694,-4.680085047295219"
emilio mwai kibaki,"4.125017881393433,-9.273377963474818,-5.1353793995721,3.0453300646373203,0.9660382952008929,7.471258708408901,3.8037378106798445,-2.3629854917526245,1.0905301570892334,-13.647390961647034,1.7054530829191208,14.082502331052508,0.7231060607092721,1.754096371786935,-4.11779551420893,1.9771849938801356,-3.2304666382925853,1.8149241762501853,1.3490252494812012,4.113765009811947,10.850345390183586,4.465159961155483,-8.73709443637303,-4.45021653175354,4.75058514731271,12.913543156215123,4.380249908992222,-8.717728206089564,-2.4630570326532637,2.275414092200143,2.745786803109305,1.8433647836957658,5.745165041514805,0.3842054605484009,-1.7155708585466658,2.898529495511736,6.266361219542367,-6.63724274294717,4.395347918782916,0.4506622723170689,-0.09454837867191859,2.742166451045445,0.486467855317252,4.692599313599723,12.067331314086914,2.1110518659864153,-6.413838229009083,12.285125868661064,-14.630711010524205,-1.3330940731934138,-4.040692746639252,6.04621695620673,-0.2599661179951259,5.16695818730763,15.87912140573774,6.744403387819018,-2.92055116380964,4.57472174508231,3.243752181529999,-4.340703368186951,0.16175356081553868,6.98128206389291,2.590161349092211,3.2417347686631337,5.7171578747885565,-8.303151300975255,8.438174418040685,9.784946135112218,7.205424751554217,-1.8676423515592302,9.694432360785347,-6.155937150120735,-10.788814510617938,2.7400154726845876,6.545637266976493,-6.319146530968802,6.520000849451337,-16.35630198887416,7.222492166927883,9.288227830614362,1.6976762158530099,2.9100729056767056,13.907747949872698,3.3900972264153615,-2.1451467275619507,-10.430588858468193,-4.396279352051871,2.404168073620115,6.011921725102833,4.773589202335903,1.3449294822556632,-8.962505898305348,13.722807696887426,-1.6586088623319353,-2.6602990456989835,0.18722073201622283,3.111151933670044,-1.9124928074223655,-12.382081576756068,-1.5623425330434526"
gaston thorn,"-0.26037271320819855,-2.147981435060501,-1.5187789493550856,-2.6395446049670377,-1.6876930991808574,0.02791449675957362,9.973284299174944,-2.0835393418868384,-4.2739417552948,-4.253058561434348,2.075170467297236,7.807174642880757,2.918560658891996,2.632367104291916,6.621717815597852,3.2265607515970864,4.550230520466964,-1.885218471288681,6.26144511004289,2.114938870072365,10.660861998796463,8.115135808785757,-0.5035009110967318,-9.046246389547983,2.953102628389994,8.614717284838358,-7.363376896828413,-5.377019464969635,-3.6665265460809073,4.8091478087008,-2.250573535760244,-7.333282771209876,3.0300264954566956,6.9203609724839525,-4.869793223838012,-1.7184882362683613,8.882661501566568,1.37157208720843,5.115392195681731,-5.943311432997386,1.1407967035969098,0.2587100962797801,1.178399662176768,-4.294430340329806,1.1462193379799526,-1.8131335427363713,-5.188213189442952,1.1876913631955783,-7.946192651987076,0.9725452115138372,-2.9348582277695336,-0.2385498732328415,-0.09064642588297527,1.0162071188290913,18.293838570515316,0.862088272968928,-4.903196195761363,-1.0578844298919041,3.596758951743444,-2.1299671729405723,2.2358586192131042,5.237457354863484,-2.4495694041252136,-0.8408565372228622,7.965401227275531,-9.842410465081533,0.32979142665863037,-4.889051963885625,-1.547059456507365,1.657601108153661,7.569362983107567,0.0011631945768992107,-8.768006217976412,3.1829502508044243,10.215977211793264,-10.167939075579246,9.324485421180725,-2.604835738738378,8.323615136245886,5.365082085132599,2.27834282318751,-1.648931493361791,4.098456601301829,1.8594760410487652,-5.103560924530029,-1.6539540986220043,-0.6039175651967525,-2.5514161785443625,1.871836930513382,4.68994165956974,5.281880547602971,-5.683134024341901,12.097575962543488,-1.7841571271419525,3.030662529170513,-4.192928373813629,-4.32554126282533,-3.724189281463623,1.107565959294637,4.67781126499176"
seamus mallon,"-0.958429261257774,0.8015371247341758,3.19392727864416,4.164258674571388,3.670851949014162,5.651559948921204,2.4545646345144823,3.577870265433663,-1.1848617639196546,-6.838574104403195,2.8999454402609874,11.518720852701287,1.185372093790456,6.525332208526762,0.6055257210606023,1.3080852094449495,5.217032298837838,2.1501550172504627,6.751621629062452,1.2796712305984999,9.473187302288256,4.810683473160393,-1.3797260930663662,-10.699686917819475,3.81588603007166,8.50093221821283,-6.285221411993629,-8.121616957022956,-2.214314498399433,-4.463207923268017,3.6649220021147477,-3.0522432201787044,0.5838162177487424,6.170393501457415,-0.8562525526473397,-3.188442355708072,12.148745772085691,2.473392848905764,3.8097279248268983,-0.9452610423690394,-2.387281062571626,1.5188992619514465,-4.922623967261691,-3.4381724643079856,6.93171826475545,-1.0320379294847186,-7.106561014526768,-2.1388098368127095,-7.992194558444776,1.2375863461117995,-3.913604083814119,3.052762706028788,-1.8327524607118808,0.5237657443473214,20.273895200930145,-3.7213338456655802,-3.056985047302748,0.7252779038328874,3.5829090225069145,-5.9254414094121834,0.022702705703283612,8.995533629467612,-2.0747097103219283,1.6062452353929217,3.331114914856459,-9.254612659153185,1.0529872571167194,2.795554288123783,5.125981566937346,9.167315707983155,7.64304489054178,-2.7242616164056876,-5.190739650475352,-1.4810864423450671,6.995785157931478,-5.1352688952496175,10.148937630025964,-6.472511956566258,7.5611175612399455,4.450813513445227,-0.8844950701061048,1.4360577213136774,-1.577235138729999,2.1416164573870207,-4.411458140925357,-8.446925106801485,-2.204835847804421,-1.3377348623777692,0.6189483027709158,-0.0007699131965637207,6.921451612522728,-7.664946003964073,14.15138958159246,1.0345140005412854,4.533628724123302,-4.620092046888251,2.944649693997283,-1.4182275533676147,-2.326041240441172,-3.9744648266779747"
ingvar carlsson,"5.402432632446289,-3.035401940345764,-3.51845463514328,-2.8411367893218995,-0.6730700373649597,-3.371532917022705,2.1434276938438415,6.1432535782456394,3.656851053237915,-3.195961594581604,4.880313897132874,6.612569355964661,2.449374532699585,-0.5795402646064758,-1.034735655784607,2.1206603050231934,8.001210451126099,-2.4067378520965574,4.510872077941895,1.8520183444023133,5.396833968162537,1.9383211612701416,-2.194320011138916,-0.9123073697090149,5.256988573074341,2.249294948577881,-4.950368404388428,-8.41611156463623,-1.9372829437255858,-5.240128114819527,1.2942994117736817,1.3334160208702088,4.766643214225769,5.972475755214691,3.1647194385528565,-0.423727285861969,11.68080530166626,-2.156539702415466,6.061190271377564,-1.175523614883423,1.8713624835014344,5.181749677658081,2.9532960295677184,1.4540951251983643,3.948333406448364,-3.0037946701049805,-5.7790374755859375,5.01996648311615,-5.3829758644104,2.096550238132477,-10.286067771911622,-2.7015048980712892,4.373015689849853,6.065958738327026,22.884967231750487,2.546541714668274,-3.4297807216644287,1.3615773975849152,2.691026544570923,-6.101866960525513,-0.47273777425289154,8.16948335170746,-3.2199325799942016,2.110069465637207,-0.22188003063201905,-2.857859468460083,1.163551652431488,5.7355649948120115,1.5053249299526215,2.312347674369812,10.138388529419899,1.0144739866256713,-2.8736956119537354,-2.429473567008972,5.752524399757386,-4.330791902542114,2.3530636474490167,-7.744524714350701,13.024733209609986,5.09718508720398,3.3102187156677245,2.7858225822448732,7.34310856461525,0.9722295880317688,-5.580404913425445,-6.865148806571961,4.2591174125671385,5.457214957475662,6.67527859210968,-0.5806185275316238,6.7278096914291385,-10.28795051574707,6.314908790588379,1.6629552721977234,0.6499989986419678,1.0700177669525146,3.392730402946472,-2.637427273392677,-2.855106163024902,-2.13609836101532"
richard m. nixon,"4.651798231130352,-3.646574359651731,-0.4638270447722503,2.1661922005168637,0.6090937112651917,3.8973402426574304,3.015585973381388,1.7803332311728475,-1.805649856477976,-5.71173174352062,6.2121759811165385,7.8349799584278035,3.637284902604867,1.1965046900389147,2.106905536826472,1.5772601467735914,4.108378118103256,1.730959276970552,4.66143844052541,0.7291590887171273,7.8650514082336915,4.905083958536995,-1.9956469821473775,-7.438300782708185,0.7900812615165297,7.382215507073062,-0.3375734560777034,-3.3444965606357675,-2.0218648367694447,-2.7908348091372424,4.04212331077312,-0.8483696767915877,2.789558066382092,2.137051251679659,0.0006312332439179323,0.8434083860778079,10.018085549561953,-1.8569585063445324,4.233214143831663,1.3294242308037927,-1.8639620386626647,2.1935060349927875,-4.948220646209559,-2.985695563285631,6.513814813877855,-0.7640558294632606,-4.082572153234969,3.662749665064775,-5.287437374353105,-1.1178773876659724,-4.06175957345993,1.5449239306486382,1.4852425957151822,0.14747112411777583,16.00008763424292,-1.6305914330969051,-0.8849165031435539,2.2045519857047773,5.2236559511964415,-4.311456732272494,-2.2249720080151243,7.843591363857291,2.0013279394045167,-1.05331492036429,5.546021330353557,-6.454071584183494,1.0455095021502705,2.008803345893263,1.9364587921649217,1.3217156594565937,6.532001807026717,-2.182909344576147,-6.066123623449584,0.582584345967946,6.282548598744431,-5.4952461358311835,6.18000568850156,-7.755551704515,5.52318216062474,6.009632539640808,0.8069767947707858,3.1443400095692096,6.106871147557181,1.9334122299836303,-5.281970390589262,-10.479671687727071,-0.8156871338918501,-0.9999656726929302,0.35244424729779056,1.7121309748850764,4.768939663448504,-8.965453185776667,11.722702214258666,0.5625674599720811,-0.16081931238575858,-0.844892846488831,1.204701141264974,-1.3295313958519575,-1.5911456262426718,-3.6617268857116603"
joseph lieberman,"5.3596794420658656,-2.1202011548483104,1.0245637768573725,0.981977494794931,-1.7795302732500122,3.2277266257512034,2.936998651376856,0.09754743071189567,-3.393712027471012,-6.046764717062018,4.677657799183655,9.279172737318188,2.258103488152152,2.413600859190546,0.025257556073701205,3.1090420723628642,3.7056441037401333,0.12984378797127238,4.269757631220925,0.6569829916220102,6.4358988108474815,4.782167515203135,-0.12221610596153273,-8.652002374683299,0.38667265815076546,3.9706083004599186,-1.0443047418801197,-5.8302596259250565,-2.4238220982587158,-2.8053051493505934,3.6120363969022216,-0.21066484933913643,3.2020926592843746,1.383175396652364,0.3935680884256292,-0.026486049892742242,10.261723181093807,-2.254799208423095,4.441178800899591,-2.093342193749858,-0.6069659033595626,0.29034330918272927,-4.453751034256237,-4.724513431482795,6.6268715749202824,0.43032610861223136,-5.427897574296638,1.9718516990542412,-2.6955396668957685,-0.2092756338751138,-6.5996816430741285,1.0121505935467892,2.677943324976003,-1.1188212941442408,16.034199373045965,-0.20160037279129028,-5.2385116815011,0.7394022435895098,4.716025713719984,-3.645443098369374,0.35790912100850647,7.432305861320069,0.7328678905519087,0.981327840585762,4.547331132995549,-7.472438340144816,1.5574038092936597,3.8190542205945768,3.4620828159264665,-0.11050363741259077,4.975420516818317,-0.3189915320766506,-7.116668720743549,2.8135421729243513,7.026079082055323,-6.089072572595593,7.854320465962388,-4.993618885360992,6.217271011489541,6.868442692752205,2.90549705277628,4.003035398116753,5.776789044321918,1.8006605226824532,-4.277480454142414,-11.71334077351129,-0.09715935320996527,-1.6145359417840617,0.966680288426022,1.446917205492952,6.587610270105191,-8.764623532655524,12.937293199238493,0.626260343160647,1.5404017614895729,0.5247752246683213,0.9081556203205194,-1.3940655323329256,-2.9851690389549552,-0.6893144480661669"
pierre elliott trudeau,"2.56322171241045,-11.465606439113618,6.4436199307441715,3.313019612431526,13.010254037380218,2.551048183441162,-3.922958564758301,-3.0225650548934935,-4.5722033143043515,-4.126918816566468,3.157453179359436,6.5191056549549105,6.539226299524307,4.053660053014755,2.107927357405424,0.6861642360687256,5.714234155416489,9.814689135551452,8.501353448629379,3.3482611656188963,4.486559641361237,0.6430046796798706,-1.165463638305664,0.737581205368042,1.1633636116981507,10.89321928024292,1.1653461456298828,2.6547149538993837,-3.816500961780548,-4.973148840665817,1.3737373352050781,-5.824323758482933,1.3802510499954224,-1.0989267334342003,-2.496001625061035,-0.010831546783447266,7.633395254611969,-0.3272467374801636,-2.0682671070098877,5.084083366394043,-2.4729565173387527,-5.531341016292572,-16.455483859777452,-9.427297294139862,-2.0184708535671234,-0.6767143487930298,-10.632096672058106,6.5188216209411625,-10.243065023422242,-0.2331322431564331,-1.9443605303764344,0.562291431427002,-2.215645170211792,-1.8207899987697602,16.30263043642044,1.148468440771103,0.7389439702033996,2.634865924715996,8.216244864463807,-3.2687089681625365,-0.1583667516708374,4.9066707491874695,-6.378619307279587,-6.178278584778309,14.400369331240654,-0.11379455365240573,-5.0760818243026735,1.3931562513113023,8.34820261001587,1.3217531204223634,1.966420340538025,-5.463127660751343,-9.441931545734406,-3.32558536529541,8.921585702896119,-2.2433799743652343,1.8662781476974488,-9.750227773189545,12.582012271881103,7.420033609867096,-3.322862258553505,-6.047232294082642,14.391007471084595,9.849586033821106,-8.803290820121765,-14.221564495563507,2.086288809776306,2.3295604310929776,5.7356305599212645,0.5399662521667778,3.3087820291519163,-13.617091131210326,4.756050458550453,4.87036896944046,-4.557208493351936,-7.352270603179932,1.2958858251571654,-2.5819909065961837,-6.415864041447639,-6.9265600681304935"
hanna gray,"-1.4594236850738525,-4.072103071212768,2.5060037851333616,10.059160566329956,8.271962785720826,4.230956554412842,-1.5541173934936523,-2.0907896995544433,1.1001341819763184,-2.623284435272217,3.3985026836395265,10.332643461227416,-0.7209219038486481,9.816756916046142,-5.384609055519104,-2.4643671929836275,4.2611947566270825,5.008987331390381,2.1533810079097746,-1.1562936782836915,5.803178596496582,8.53831214904785,-6.597319740056991,-6.741286373138427,8.901853579282761,9.426668930053712,-5.450846862792969,-3.042463541030884,-1.0841958045959472,-4.727920031547546,-1.1001939296722412,-7.05004997253418,-2.3057057559490204,2.8050789833068848,3.5766183137893677,-3.5471981287002565,13.976924228668214,5.202128481864929,-0.07388792037963868,3.6502512454986573,-8.877594566345214,-5.249177956581116,-11.411073517799377,-4.863427925109863,0.6908958911895752,-2.3739766120910644,-3.532331883907318,8.281103324890136,-15.203247094154358,-2.966320204734802,-8.32126624584198,-3.235390877723694,-2.7182876110076903,3.4721723318099977,13.966597318649292,9.098775291442871,-4.428851950168609,-1.0543388068675994,6.686460375785828,-1.080423927307129,-2.5356581449508666,5.868862462043762,-1.5557521820068358,1.853675365447998,7.480724430084228,-5.344959151744843,4.001617303490638,-6.432271194458008,1.6792209267616272,4.197301769256592,4.663667249679565,-4.0309642314910885,-5.641405367851258,-1.5951544523239136,13.409802436828613,-6.526629710197449,8.595801168680191,-3.847797431051731,8.008146524429321,3.590618205070496,-1.1229878902435302,8.081111741065978,1.9108478546142578,-4.470645904541016,-6.707192897796631,-6.7806206226348875,-4.077779722213745,-2.7950030326843263,-1.2329025745391846,5.587479114532471,-0.7308600425720215,-13.102671447396279,8.0536958694458,4.912250119447708,6.292661583423614,-0.2291412353515625,7.715616846084595,4.584821796417236,-4.290541076660157,-8.84281129837036"
lamar alexander,"4.567961269303372,-3.6594032864821586,-2.045859876431917,1.9158365538245754,-0.08658364768091001,1.518725626562771,0.4228099459096005,1.1294069635240656,-6.203204970610769,-4.781525624425788,4.029133909627011,6.389187983776393,5.925101932726409,1.0353873936753524,3.404943083461962,-1.156377961761073,0.9207664673265658,1.600612474507407,3.38699250785928,2.0290619832904717,5.233813788545759,2.743202573374698,-2.147697461278815,-6.224313761058607,4.3895232787257745,3.6342122115586935,2.052167145829452,0.7041801810264587,-1.8378956961004358,2.2918834372570642,6.746331986628081,-1.5949969260316146,4.1791085538111234,3.8621677944534705,-1.401885881235725,2.5169532001018524,8.321989693139729,-3.2171427827132377,3.1449033774827657,-1.5878620108491497,-2.4198750994707408,2.2924226440097155,-4.429271917594106,-2.763360724637383,5.497646083957271,-0.06510719500089947,-0.7156239277438113,4.586285363686712,-4.053681514765087,-0.39780951801099274,-1.6185209343307896,-2.714431503101399,0.8038309161600313,0.6391331427975705,13.064813253126646,-1.5185531777770895,-1.012358125887419,1.498246381157323,3.106679440721085,-1.0249482010932345,-5.615277748358877,7.108579986973813,2.1751653434414613,-3.888918013949143,3.702961868361423,-1.0576010558166002,-1.215707277781085,1.178010526456331,2.4526929667121484,-0.60975969778864,7.109519055015163,-0.9623731657078392,-5.149023344642238,-3.378459039487337,4.925766321389299,-4.360658653864735,-0.2158348450535222,-9.06061873937908,2.767683035448978,6.195698189107995,1.0635692759564048,-1.3903258066428335,4.617357451664774,5.497345552632683,-4.787734188531575,-8.533605493997273,2.896545582696011,0.08902274150597422,2.8817682305448935,1.1428153859941583,2.225023633947498,-7.241472200343483,9.530340483314113,2.086172762670015,-3.875959631643797,0.3502585385975085,-5.083316153601596,-3.0086120163139545,-1.8193851928961904,-3.7505472024020396"
bob graham,"3.9217627101710866,-2.970308152160474,3.4810806013466347,1.8001997048656146,-1.27750492308821,5.059582786279774,2.0174000625099455,2.351551738523302,-2.974242281966976,-4.991619102302051,3.084624098170371,8.105032899106542,1.4360351433888787,3.9285468895520483,0.01797010749578476,1.7316117276038443,2.624811028086004,1.416148808917829,2.9092849443356195,-1.1805526608867305,4.771966656049092,2.4491187186823007,0.05521974286862782,-5.834341456758834,1.5710326554697185,4.240438860441957,-2.1682325430835285,-4.8775784476172355,-2.900379241222427,-4.730364743797552,6.875892145647889,-3.9636282516377315,1.3114442039458525,3.887333239295653,1.0048192352766083,-0.6400137327256656,9.308506164877187,-5.069976720071974,3.4569441692105363,-0.4591511530535562,-1.4278260786973296,-1.320916372440046,-2.923081969221433,-5.799811775352628,4.971611737495377,-0.38287098421936944,-6.480427336834726,3.215884299194884,-5.447227903420017,0.9855929258323851,-2.7029462421224233,2.993297226549614,-2.3597964296738305,2.2589989998156117,13.789399862289429,-1.471266338690406,-3.8719470866379284,2.694044167619376,5.9015021441238265,-5.881843025663069,-3.526517105954034,8.115796796800126,2.2792698590173606,-0.3146528672604334,6.800382845103741,-5.115131142593565,1.0583085254544304,2.0623544274962375,1.2880174269278843,0.14044620380515144,3.543859900463195,0.827003155081045,-5.107708767588649,0.18194137105629557,6.895015835584629,-4.362363442069008,7.747798528699648,-5.108939827907653,4.474046286284214,5.043564962844054,3.0114930510254845,4.489558352024427,4.667450299153903,1.4465660743770146,-4.986580024162929,-10.31150782888844,-1.2871796644869304,1.451087171034444,2.2319260406352224,0.8528400719653637,6.849574497856555,-6.781851362703102,11.391055374273233,2.7695937121198293,0.6384663926880985,-0.7410131018786204,1.6801819982273238,-1.5155589576101018,-0.9487606934493497,-2.366380846216565"
manmohan singh,"7.891177626519368,-2.8219066108095237,0.41087304775057165,4.423162304121872,0.543263998524896,4.78024490126248,0.9462046155641819,0.5074186951949679,-4.830780428031395,-7.283013463020325,2.6718465058967986,11.714133704530783,2.420585001337117,4.524531452820219,-1.5419627551374764,-2.370951475768254,-0.06099343916465496,1.2612825611542011,1.3764184908620243,1.9445333933008129,7.925727673645677,3.2554298968150697,-0.8422805913563433,-7.768818333231169,2.01633305385195,5.213725936823878,3.0992840435998192,-4.423742980792604,2.463137537754815,-0.23271299693091163,7.8232768743202605,-2.803283330438466,2.9800105259336274,3.599871374409774,1.4276019499219696,2.5263407682550363,8.602708954235602,-0.6928366047555002,5.691339365367232,0.811476643229353,-1.2281911933216556,-1.1797666339011028,-5.599076725028712,-3.0674163164763617,6.3901790347078755,0.9365078539683901,-5.322336254448726,3.127397613792584,-7.454538197352968,0.02601654159611669,-4.026897668838501,-1.630229609279797,-0.11646073594175536,0.23788947689122167,17.071609357307697,3.0378072385130257,-5.165714181702713,-0.46819792122676457,3.4090465553875626,-5.246124452558057,-0.8195470550964619,5.81483466614937,-3.141000370527136,1.1934441903541828,2.438187816019716,-6.53278331201652,1.7283995588277947,4.12429220100929,3.830557328873667,3.343692956299617,4.1498433387485045,-0.6075682211025007,-6.424922105567209,-2.0253781578664123,6.169399289221599,-2.965329794020488,6.356670578492099,-8.91162390082047,10.049981524204386,2.269353136934083,0.9679535709578415,3.4894708785517463,1.0605145528398712,6.101939510682533,-4.935159803721412,-6.842005324774775,-0.6357807085431856,5.542755048850487,-0.3997743700085015,2.3274880113272833,0.24600033102364377,-7.404625361335689,11.991896937633383,2.1158441716227037,1.6832086937180881,1.1988122463226318,2.322578347962478,1.6717593741827999,-2.0694801802265235,2.698436829550513"
bryce n. harlow,"4.733937660853068,-1.8923973361651103,-3.644700288772583,1.9992945671081543,-4.309963289896647,4.760857546329499,0.38357196549574535,3.5920910120010374,1.1015063057343164,-5.668224023779233,5.606373850504557,8.303459644317627,2.138668354352315,1.111656137307485,-0.6824265082677206,1.4256092071533204,6.531004703044891,-0.9661384582519531,4.425542609890302,2.7522810796896615,8.272140548626583,10.763736204306285,-2.6241522947947185,-7.243891272942225,5.1809099594751995,4.857870896657308,4.768197512626648,-1.8021707117557526,3.7001654465993243,-1.2898918827374777,-0.5504597385724386,5.372908810774486,4.99034108320872,0.049869279066721596,-1.7151543378829956,3.9371261755625406,10.926921089490255,-0.455632018049558,7.648056119680405,0.3712144454320272,-4.259101360539595,1.6071611086527506,-1.4145297373334567,1.2838631550470987,8.749288074175517,-0.9462444543838501,-1.0903302828470867,1.054959483941396,0.36472230752309165,-3.8577616453170775,-6.709663101037344,-0.10457114378611247,0.9770063241322835,-1.5985081791877747,12.228268496195476,-1.152855654557546,1.2462539792060852,0.22807802756627402,4.323816259702046,-1.4575078705946605,-0.9869960516691207,8.442539898554484,0.2760555237531662,0.7613534291585287,5.353461559613546,-4.1487707396348315,1.741577919324239,4.310161758462588,0.42158809502919514,1.7361942162116368,3.3397759437561034,-2.886058481534322,-4.286274562279384,-1.593160343170166,4.1339813590049745,-4.301519894599915,3.927341703573863,-3.327385514974594,5.4504239956537885,2.673753595352173,-3.2265575369199118,1.35143863260746,2.5015148401260374,1.030197591582934,-0.4521789679924647,-6.3419725100199384,-0.729848004380862,0.20830340385437013,-1.9795348952213923,5.550652357935905,0.7831219037373861,-6.0405816276868185,8.25231849749883,-0.6536545624335607,-4.47423787911733,-1.1741819540659586,0.9874938488006592,2.4249244098862013,3.429586402575175,-3.936042539278666"
vicente fox,"8.37173772851626,-5.011909009267886,-2.4265822743376098,4.907102982203166,3.194080467025439,6.560045865674813,-1.141648119315505,-0.35562971234321594,-1.1105051537354786,-3.1791920432200036,5.321687720716,10.290478726228079,7.568117727835973,8.81298849141846,2.429703839123249,3.1759649769713483,4.757205170889695,0.30757012218236923,6.3192079563935595,3.7112749814987183,11.868035912513733,6.480793724767864,-2.5152436469992003,-11.38945018996795,2.1501448430741825,7.5903612015148,2.5023193061351776,-4.715729969243209,-0.8185215890407562,-4.560074811801314,3.705421360830466,-2.6843889579176903,3.428328100591898,2.2413564578940472,1.6051579567914207,1.237759490807851,14.185154502590498,-0.9778436993559202,1.1645581424236298,-2.1596668320707977,-1.7551259820659955,-4.190551906824112,-8.881126698106527,-7.453246350089709,7.241407436629136,2.000753047565619,-8.660593452552954,5.702205297847589,-6.589939475059509,-0.2907225005328655,-7.069159974654515,1.7977396240457892,1.2787229021390278,2.087012459834417,18.529342472553253,4.642621546983719,-4.390255763505896,2.6117400440076985,4.27655749519666,-3.3282032000521817,1.2489583765467007,10.022399887442589,2.686999572751423,0.2239440530538559,5.587032873493929,-6.649126489957173,-1.0072395118574302,-5.23974313090245,2.022135326017936,6.888842039431135,6.504913990696271,-1.5043110307306051,-4.146702539175749,2.177077107131481,7.93142672503988,-5.663948689897855,6.483822924395402,-5.046163263420264,9.302306378881136,8.281072954336802,-1.424009695649147,3.7857120241969824,3.6527761419614158,5.331712418546279,-5.15049713353316,-10.684161896506945,-1.680308165649573,2.3160864238937697,-1.0001751730839412,-1.2049743396540482,5.947715903942783,-8.639890679468712,12.380092112968365,2.4923252016305923,2.6117860774199166,-5.6495803991953535,4.452658943831921,-1.7348858037342627,-2.5559741407632828,-1.8232777751982212"
